artist_name,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,characteristic_id,artist_id,genre_id
Orquestra Românticos de Cuba,0.340,0.437,173157,0.656,0.786,0.212,-5.493,0.034,116.089,0.482,28.400,5,0,199077,21456,
Orsolya Safar,0.944,0.313,244560,0.144,0.920,0.181,-17.316,0.037,145.162,0.303,54.000,2,1,199078,21457,
Os Brazoes,0.374,0.650,126600,0.942,0.000,0.335,-6.887,0.053,90.851,0.927,36.000,10,0,199079,21458,
Os Cariocas,0.963,0.574,160960,0.340,0.006,0.185,-13.927,0.054,118.552,0.709,2.833,10,1,199080,21459,
Os Incríveis,0.020,0.596,223907,0.828,0.884,0.226,-6.099,0.034,125.922,0.404,46.000,7,1,199081,21460,
Os Mutantes,0.467,0.425,203710,0.684,0.027,0.229,-5.680,0.078,106.944,0.474,35.067,9,1,199082,21461,
Os Originais Do Samba,0.327,0.673,220813,0.634,0.001,0.198,-10.786,0.102,86.787,0.777,42.333,5,0,199083,21462,
Os Paralamas Do Sucesso,0.167,0.585,219354,0.767,0.083,0.098,-7.515,0.070,129.409,0.759,45.750,9,1,199084,21463,
Os Tincoãs,0.577,0.511,177907,0.579,0.000,0.139,-9.198,0.087,116.130,0.526,49.000,2,1,199085,21464,
Os Violinos Mágicos,0.353,0.508,150413,0.725,0.944,0.131,-5.565,0.033,121.922,0.667,11.000,0,1,199086,21465,
Osa Boone,0.129,0.839,239334,0.693,0.000,0.154,-8.362,0.424,164.972,0.671,0.000,8,1,199087,21466,
OsamaBeenLeanin,0.087,0.468,109472,0.611,0.018,0.277,-8.066,0.263,90.395,0.432,0.000,8,1,199088,21467,
Oscar Aguilera,0.001,0.816,414730,0.912,0.928,0.366,-3.168,0.056,125.013,0.456,0.000,2,1,199089,21468,
Oscar Athie,0.273,0.693,223080,0.763,0.000,0.076,-6.982,0.028,111.342,0.672,57.000,0,1,199090,21469,
Oscar Brand,0.847,0.623,198166,0.236,0.000,0.111,-16.166,0.099,119.365,0.869,5.500,5,1,199091,21470,
"Oscar Brown, Jr.",0.744,0.574,204867,0.331,0.000,0.534,-16.477,0.310,94.636,0.781,17.500,1,1,199092,21471,
Oscar D'León,0.408,0.675,289705,0.789,0.005,0.198,-5.911,0.046,125.482,0.934,44.889,9,1,199093,21472,
Oscar De La Fuente,0.001,0.735,330475,0.964,0.003,0.044,-6.153,0.198,128.010,0.348,0.000,3,1,199094,21473,
Oscar De La Rosa,0.580,0.718,182749,0.722,0.002,0.209,-6.750,0.051,128.321,0.966,0.000,2,1,199095,21474,
Oscar Garcia,0.545,0.815,151213,0.738,0.000,0.077,-5.142,0.127,119.905,0.967,62.000,10,1,199096,21475,
Oscar Hammerstein II,0.825,0.438,168117,0.329,0.063,0.303,-11.139,0.056,120.534,0.618,12.421,3,1,199097,21476,
Oscar J. Fox,0.979,0.176,203107,0.265,0.000,0.122,-11.487,0.037,72.141,0.164,0.000,7,1,199098,21477,
Oscar Levant,0.981,0.390,251117,0.137,0.830,0.132,-21.251,0.052,99.159,0.242,0.589,1,1,199099,21478,
Oscar Lopez,0.855,0.388,241867,0.558,0.874,0.105,-8.962,0.057,91.323,0.567,41.500,6,1,199100,21479,
Oscar Peterson,0.926,0.551,212463,0.170,0.752,0.128,-19.869,0.047,102.603,0.393,17.467,0,1,199101,21480,
Oscar Peterson Quartet,0.913,0.596,185964,0.188,0.061,0.143,-17.622,0.068,110.238,0.481,16.600,9,1,199102,21481,
Oscar Peterson Trio,0.871,0.563,265461,0.206,0.528,0.175,-18.383,0.049,112.302,0.461,25.276,0,1,199103,21482,
Oscar Pettiford,0.953,0.325,332973,0.062,0.563,0.423,-17.815,0.046,172.193,0.231,10.000,3,1,199104,21483,
Oscar Roberto Casares,0.986,0.395,100907,0.010,0.947,0.100,-34.664,0.049,110.108,0.158,39.000,2,1,199105,21484,
Oscar Stagnaro,0.286,0.520,237187,0.647,0.274,0.162,-9.832,0.038,86.189,0.808,34.000,7,0,199106,21485,
Oscar The Professor Remix,0.125,0.884,338520,0.774,0.000,0.113,-6.556,0.226,134.025,0.886,0.000,6,1,199107,21486,
Oscar Valles,0.646,0.591,78011,0.579,0.000,0.182,-6.683,0.040,72.062,0.735,37.000,11,0,199108,21487,
Oscar Velazquez,0.000,0.653,407315,0.821,0.857,0.086,-7.746,0.048,128.660,0.120,11.000,2,1,199109,21488,
Oscar the Grouch,0.641,0.510,130010,0.568,0.000,0.098,-9.339,0.193,185.675,0.807,22.667,5,1,199110,21489,
Oscillian,0.040,0.537,209167,0.856,0.940,0.085,-8.412,0.037,102.057,0.181,17.000,7,1,199111,21490,
Osher,0.008,0.693,488734,0.916,0.851,0.180,-7.250,0.055,131.592,0.130,0.000,7,0,199112,21491,
Osian Ellis,0.920,0.246,444209,0.061,0.918,0.101,-26.033,0.046,92.398,0.135,31.000,5,1,199113,21492,
Osie Johnson Sextet,0.912,0.492,220400,0.728,0.206,0.113,-7.592,0.034,131.394,0.784,0.000,2,0,199114,21493,
Osii G,0.517,0.816,194374,0.417,0.000,0.212,-11.600,0.137,99.921,0.432,0.000,1,1,199115,21494,
Oskar 2000 Box,0.005,0.797,378095,0.676,0.467,0.064,-7.751,0.047,126.010,0.220,0.000,10,0,199116,21495,
Oskar Czerwenka,0.901,0.423,439067,0.213,0.000,0.170,-20.991,0.073,139.125,0.200,0.000,0,1,199117,21496,
Oskar Danon,0.915,0.260,390087,0.093,0.451,0.357,-21.545,0.042,133.855,0.073,1.500,7,1,199118,21497,
Oskar Flood,0.271,0.734,183797,0.691,0.000,0.334,-5.354,0.172,158.089,0.497,12.000,0,0,199119,21498,
Oskar Zenkert,0.026,0.783,456000,0.810,0.871,0.046,-8.436,0.109,127.997,0.442,0.000,7,1,199120,21499,
Oslo Philharmonic Orchestra,0.959,0.279,681773,0.302,0.898,0.114,-15.506,0.040,139.347,0.167,28.000,4,0,199121,21500,
Oslo Philharmonic Wind Soloists,0.995,0.328,217567,0.147,0.908,0.113,-22.748,0.045,126.060,0.475,48.000,3,1,199122,21501,
Osman,0.963,0.228,165800,0.380,0.000,0.242,-8.264,0.034,84.158,0.369,0.000,3,1,199123,21502,
Osman Bey,0.993,0.421,173943,0.348,0.441,0.411,-15.330,0.281,86.581,0.274,0.000,3,1,199124,21503,
Osman Perez Freire,0.995,0.234,228197,0.340,0.626,0.306,-12.455,0.044,88.654,0.080,1.000,2,1,199125,21504,
"Osmani Garcia ""La Voz""",0.120,0.869,249800,0.691,0.000,0.102,-6.872,0.192,95.019,0.875,62.000,7,1,199126,21505,
Osmyo,0.011,0.773,189403,0.901,0.922,0.527,-8.406,0.161,124.011,0.555,0.000,1,0,199127,21506,
Osquel,0.111,0.863,260545,0.669,0.000,0.057,-5.952,0.282,164.062,0.947,82.000,6,0,199128,21507,
Ossy Renardy,0.957,0.458,224925,0.135,0.130,0.160,-19.778,0.113,88.517,0.491,0.200,9,1,199129,21508,
Ost & Meyer,0.041,0.698,253960,0.855,0.064,0.376,-6.594,0.113,129.590,0.636,1.250,11,0,199130,21509,
Osunlade,0.305,0.554,221240,0.472,0.000,0.119,-8.215,0.285,141.283,0.497,41.000,0,1,199131,21510,
Osvaldo Carreira,0.004,0.736,294911,0.571,0.674,0.060,-7.700,0.051,112.021,0.890,2.000,1,1,199132,21511,
Osvaldo Fresedo y su Orquesta Típica,0.819,0.725,174400,0.289,0.618,0.066,-11.858,0.078,120.121,0.548,0.000,2,1,199133,21512,
Osvaldo Ursano,0.068,0.767,292689,0.725,0.729,0.169,-9.040,0.073,116.667,0.469,0.000,0,1,199134,21513,
Oswaldo Ortega,0.755,0.680,241000,0.568,0.003,0.258,-10.166,0.040,94.385,0.975,41.000,8,0,199135,21514,
Ota Horáková,0.977,0.304,330747,0.346,0.043,0.523,-16.048,0.193,109.127,0.244,0.000,7,1,199136,21515,
Otakar Jeremiáš,0.948,0.207,882955,0.217,0.001,0.431,-15.025,0.051,71.524,0.084,0.000,7,1,199137,21516,
Otakar Parik,0.858,0.371,111939,0.346,0.745,0.281,-15.192,0.064,117.854,0.196,0.000,5,1,199138,21517,
Otep,0.000,0.427,252787,0.986,0.847,0.178,-3.700,0.068,95.788,0.329,41.500,1,1,199139,21518,
Otherwise,0.010,0.592,241849,0.877,0.000,0.131,-4.050,0.050,117.106,0.712,64.000,2,0,199140,21519,
Otis Clay,0.601,0.544,368933,0.301,0.000,0.151,-12.006,0.090,141.736,0.356,28.000,7,0,199141,21520,
Otis Day & The Knights,0.043,0.676,251743,0.803,0.000,0.216,-10.405,0.039,132.484,0.700,28.500,5,1,199142,21521,
Otis Igleman,0.986,0.121,80160,0.136,0.754,0.107,-23.767,0.042,91.328,0.032,0.000,7,1,199143,21522,
Otis Redding,0.447,0.632,175667,0.389,0.012,0.193,-11.391,0.053,129.027,0.626,33.680,9,1,199144,21523,
Otis Rush,0.727,0.503,187588,0.552,0.065,0.241,-8.909,0.044,123.059,0.637,14.370,9,1,199145,21524,
Otis Spann,0.818,0.499,236633,0.453,0.390,0.154,-12.045,0.039,125.087,0.661,17.500,9,1,199146,21525,
Otmar Suitner,0.968,0.369,298150,0.207,0.542,0.089,-19.405,0.060,86.973,0.349,0.000,5,1,199147,21526,
Ottawan,0.430,0.886,192227,0.849,0.000,0.067,-5.933,0.036,123.200,0.980,36.000,8,1,199148,21527,
Ottmar Liebert,0.572,0.745,227500,0.664,0.874,0.131,-8.653,0.036,110.716,0.791,37.250,7,1,199149,21528,
Ottmar Liebert + Luna Negra,0.900,0.717,252627,0.352,0.910,0.207,-14.372,0.039,94.032,0.585,38.000,7,1,199150,21529,
Otto Ackermann,0.909,0.398,151015,0.168,0.025,0.340,-21.438,0.210,113.092,0.364,0.000,7,1,199151,21530,
Otto Büchner,0.770,0.424,183500,0.219,0.307,0.144,-17.706,0.041,106.190,0.431,0.000,9,1,199152,21531,
Otto Edelmann,0.953,0.356,242759,0.257,0.009,0.379,-19.371,0.108,98.255,0.348,1.538,5,1,199153,21532,
Otto Graef,0.983,0.343,200155,0.190,0.352,0.119,-14.818,0.053,93.831,0.248,1.000,7,1,199154,21533,
Otto Harbach,0.897,0.165,263400,0.246,0.678,0.206,-14.560,0.035,83.830,0.063,37.000,2,0,199155,21534,
Otto Herz,0.991,0.407,364605,0.084,0.893,0.151,-19.421,0.048,142.144,0.452,0.000,9,1,199156,21535,
Otto Klemperer,0.945,0.205,441957,0.262,0.332,0.246,-15.668,0.044,98.190,0.144,4.381,5,1,199157,21536,
Otto Knows,0.002,0.582,192867,0.894,0.022,0.066,-6.298,0.041,125.946,0.069,68.000,8,1,199158,21537,
Otto Nicolai,0.982,0.211,301193,0.199,0.629,0.485,-17.823,0.043,83.927,0.117,5.667,3,1,199159,21538,
Otto Reutter,0.975,0.703,179681,0.165,0.000,0.184,-16.599,0.634,105.059,0.784,0.077,10,1,199160,21539,
Otto Totland,0.994,0.333,155880,0.063,0.927,0.136,-26.645,0.052,168.232,0.450,60.000,3,0,199161,21540,
Otto Vajda,0.981,0.418,498600,0.191,0.000,0.346,-21.641,0.091,140.973,0.309,0.000,0,1,199162,21541,
Otto Von Rohr,0.962,0.392,162173,0.199,0.000,0.387,-15.473,0.037,121.708,0.412,0.000,9,0,199163,21542,
Otto Wiener,0.942,0.192,385145,0.332,0.207,0.282,-14.769,0.043,118.985,0.159,0.000,7,1,199164,21543,
Otto von Rohr,0.976,0.246,321062,0.252,0.003,0.219,-15.563,0.041,91.205,0.111,0.000,0,1,199165,21544,
Ottokar Novacek,0.939,0.505,146470,0.323,0.376,0.120,-17.739,0.039,106.307,0.599,0.000,2,0,199166,21545,
Ottokar Nováček,0.962,0.446,163400,0.422,0.891,0.626,-15.246,0.042,88.858,0.756,1.000,2,0,199167,21546,
Ottorino Respighi,0.869,0.239,307790,0.245,0.605,0.262,-16.593,0.043,94.481,0.220,5.095,0,1,199168,21547,
Ottó Rácz,0.995,0.150,232333,0.023,0.936,0.103,-24.527,0.043,62.360,0.066,53.000,3,1,199169,21548,
Ouija Macc,0.145,0.717,163511,0.645,0.009,0.262,-7.568,0.204,138.056,0.321,10.182,1,1,199170,21549,
Oumou Sangaré,0.214,0.560,313053,0.471,0.000,0.230,-9.651,0.047,110.932,0.940,31.000,7,1,199171,21550,
Our Lady Peace,0.011,0.394,239506,0.834,0.004,0.145,-6.075,0.064,156.392,0.548,47.500,1,1,199172,21551,
Our Last Night,0.004,0.376,229250,0.877,0.000,0.160,-4.007,0.055,74.954,0.168,60.000,7,1,199173,21552,
OurVinyl,0.648,0.533,224667,0.339,0.000,0.187,-9.500,0.050,78.852,0.420,64.667,0,1,199174,21553,
Out,0.052,0.528,262000,0.658,0.000,0.365,-6.881,0.029,139.875,0.534,15.000,2,1,199175,21554,
Out of This World Ensemble,0.962,0.510,186787,0.303,0.000,0.193,-13.494,0.134,124.181,0.599,8.800,7,1,199176,21555,
Out of This World Orchestra,0.950,0.301,224693,0.404,0.957,0.324,-11.150,0.032,77.827,0.312,10.000,3,1,199177,21556,
Outblast,0.023,0.393,413960,0.935,0.037,0.479,-7.502,0.098,175.918,0.062,12.000,11,1,199178,21557,
Outbreak,0.016,0.274,240942,0.801,0.010,0.440,-6.310,0.110,149.521,0.068,20.000,1,1,199179,21558,
Outkast,0.162,0.727,249995,0.672,0.026,0.223,-7.355,0.253,107.297,0.518,47.213,1,0,199180,21559,
Outlaw Immortals,0.044,0.704,309587,0.836,0.000,0.074,-5.254,0.326,183.465,0.606,51.000,11,1,199181,21560,
Outlawz,0.168,0.840,290639,0.775,0.000,0.213,-4.504,0.260,88.961,0.685,55.364,7,1,199182,21561,
Outsiders,0.000,0.626,460138,0.990,0.855,0.107,-5.416,0.051,144.979,0.404,5.000,4,0,199183,21562,
Outwork,0.001,0.763,391702,0.813,0.503,0.374,-7.242,0.067,127.013,0.202,0.500,9,1,199184,21563,
Ouza et Ses Ouzettes,0.719,0.754,387120,0.645,0.167,0.298,-4.086,0.029,126.585,0.931,6.000,5,1,199185,21564,
Ove Sprogøe,0.783,0.589,189040,0.433,0.000,0.396,-11.280,0.286,99.937,0.786,12.000,7,1,199186,21565,
Overcast Off,0.840,0.442,294361,0.411,0.000,0.361,-7.236,0.034,105.812,0.093,0.000,2,1,199187,21566,
Overdose,0.009,0.443,176647,0.771,0.000,0.074,-4.943,0.047,104.042,0.532,0.000,8,0,199188,21567,
Overdrive,0.001,0.499,159752,0.998,0.900,0.304,-3.496,0.104,150.027,0.434,1.667,1,1,199189,21568,
Overkill,0.010,0.339,301772,0.806,0.286,0.155,-11.685,0.073,113.585,0.384,36.222,9,0,199190,21569,
Overload,0.000,0.495,298533,0.943,0.002,0.840,-5.776,0.039,157.969,0.579,41.000,0,1,199191,21570,
Overnite,0.006,0.772,197930,0.772,0.000,0.097,-6.432,0.032,128.000,0.810,0.000,7,1,199192,21571,
Overseer,0.000,0.536,287427,0.977,0.899,0.689,-7.827,0.065,135.006,0.419,42.000,6,0,199193,21572,
Ovnimoon,0.000,0.532,452902,0.925,0.834,0.095,-6.664,0.041,135.850,0.072,3.500,6,1,199194,21573,
Owen Brannigan,0.989,0.307,159600,0.020,0.000,0.107,-26.884,0.040,93.346,0.177,0.000,5,1,199195,21574,
Owen Silveras,0.358,0.707,148053,0.583,0.000,0.087,-7.688,0.070,122.228,0.904,16.000,10,1,199196,21575,
Owen Star,0.003,0.397,197080,0.661,0.015,0.274,-6.488,0.058,139.812,0.290,0.000,8,0,199197,21576,
Owl City,0.069,0.529,225431,0.733,0.000,0.140,-5.770,0.059,150.067,0.436,58.357,11,1,199198,21577,
Own Road,0.870,0.335,183555,0.222,0.611,0.121,-16.911,0.039,205.565,0.143,0.000,9,0,199199,21578,
Oxford Camerata,0.964,0.085,205493,0.086,0.592,0.289,-24.716,0.041,84.245,0.076,55.000,2,0,199200,21579,
Oxford Schola Cantorum,0.964,0.085,205493,0.086,0.592,0.289,-24.716,0.041,84.245,0.076,55.000,2,0,199201,21580,
Oxxyo,0.130,0.826,152000,0.938,0.008,0.076,-4.382,0.083,119.929,0.778,0.000,10,0,199202,21581,
Ozomatli,0.050,0.850,242394,0.720,0.119,0.300,-7.647,0.154,93.106,0.736,34.500,11,1,199203,21582,
Ozone,0.103,0.815,324049,0.752,0.019,0.078,-7.945,0.047,114.200,0.798,27.333,7,1,199204,21583,
Ozuna,0.218,0.766,224846,0.724,0.000,0.165,-4.717,0.084,119.130,0.667,44.787,7,0,199205,21584,
Ozzie Kotani,0.931,0.565,227240,0.228,0.841,0.109,-17.208,0.042,136.212,0.111,33.000,11,1,199206,21585,
Ozzy Osbourne,0.027,0.378,299070,0.855,0.005,0.325,-6.094,0.067,124.140,0.390,42.027,1,1,199207,21586,
Oδυσσέας Μοσχονάς,0.995,0.540,194933,0.207,0.827,0.161,-15.698,0.039,95.434,0.670,0.000,8,0,199208,21587,
Oρχ. N. Shilkret,0.976,0.557,199467,0.359,0.000,0.122,-11.918,0.140,153.464,0.889,0.000,3,1,199209,21588,
Oρχήστρα Nathaniel Shilkret,0.940,0.287,198760,0.285,0.672,0.390,-13.435,0.058,164.035,0.701,0.000,5,1,199210,21589,
Oρχήστρα Β.Reibold,0.680,0.571,172347,0.543,0.000,0.477,-9.035,0.087,101.903,0.734,0.000,7,0,199211,21590,
P L Deshpande,0.977,0.416,176413,0.258,0.911,0.137,-17.869,0.134,84.915,0.463,0.000,4,1,199212,21591,
P!nk,0.095,0.648,229829,0.729,0.000,0.191,-5.177,0.064,114.312,0.558,61.254,7,1,199213,21592,
P-Funk All Stars,0.131,0.766,403760,0.856,0.021,0.397,-11.249,0.115,106.114,0.696,30.000,8,1,199214,21593,
P-Money,0.314,0.690,303960,0.718,0.000,0.325,-8.505,0.093,92.317,0.551,11.000,1,0,199215,21594,
P. A. Periyanayaki,0.954,0.490,140953,0.287,0.055,0.189,-9.397,0.048,103.847,0.664,0.000,1,1,199216,21595,
P. B. Sreenivas,0.914,0.510,209028,0.406,0.394,0.216,-11.396,0.062,117.705,0.741,10.938,5,1,199217,21596,
P. Bhanumathi,0.994,0.561,170015,0.132,0.945,0.108,-13.930,0.083,79.214,0.552,0.000,11,0,199218,21597,
P. G. Wodehouse,0.926,0.427,203902,0.252,0.070,0.208,-16.004,0.041,105.633,0.484,1.692,7,1,199219,21598,
P. Leela,0.866,0.454,201926,0.533,0.268,0.291,-8.295,0.096,119.159,0.773,3.941,8,0,199220,21599,
P. Maximilian,0.986,0.497,171668,0.216,0.005,0.256,-15.203,0.059,97.325,0.569,0.000,7,1,199221,21600,
P. Suri Babu,0.947,0.343,190387,0.287,0.001,0.231,-10.299,0.041,170.720,0.621,0.000,4,1,199222,21601,
P. Suribabu,0.866,0.632,189314,0.321,0.015,0.465,-9.713,0.136,124.147,0.746,0.000,0,1,199223,21602,
P. Susheela,0.813,0.507,235019,0.476,0.249,0.256,-10.378,0.064,113.831,0.738,8.259,7,1,199224,21603,
P. U. Chinnappa,0.991,0.498,188155,0.384,0.429,0.201,-9.032,0.093,98.752,0.718,0.000,11,1,199225,21604,
P.E.P.E.,0.050,0.642,254337,0.819,0.014,0.107,-7.405,0.035,101.401,0.710,34.000,9,0,199226,21605,
P.Garinei,0.991,0.613,158547,0.163,0.001,0.214,-15.450,0.095,113.127,0.653,4.500,6,1,199227,21606,
P.L.,0.381,0.684,255080,0.576,0.000,0.206,-7.512,0.247,84.978,0.891,16.000,11,1,199228,21607,
P.M. Dawn,0.223,0.665,250180,0.319,0.000,0.114,-18.289,0.049,91.115,0.514,43.500,1,1,199229,21608,
P.O.D.,0.006,0.436,222647,0.913,0.059,0.266,-5.224,0.086,109.960,0.486,39.286,2,1,199230,21609,
P.P. Arnold,0.933,0.585,185560,0.369,0.005,0.624,-16.855,0.050,94.087,0.579,36.000,4,1,199231,21610,
P.Pinchink,0.989,0.265,323093,0.117,0.001,0.108,-14.441,0.043,78.570,0.139,0.000,6,1,199232,21611,
PARITY,0.006,0.536,222462,0.747,0.267,0.391,-7.039,0.039,130.015,0.201,0.000,8,1,199233,21612,
PARTYBABY,0.054,0.250,188640,0.972,0.001,0.330,-2.590,0.162,149.887,0.329,2.500,2,1,199234,21613,
PARTYNEXTDOOR,0.171,0.582,218400,0.515,0.001,0.162,-7.450,0.099,110.332,0.300,66.571,1,0,199235,21614,
PAW Patrol,0.010,0.613,58095,0.829,0.219,0.174,-7.419,0.068,130.113,0.856,61.750,2,1,199236,21615,
PH-7,0.064,0.717,248600,0.893,0.797,0.680,-8.516,0.043,118.905,0.723,0.000,0,0,199237,21616,
PIPER,0.237,0.654,217034,0.571,0.134,0.220,-12.367,0.049,113.964,0.622,29.000,10,1,199238,21617,
PJ Harvey,0.158,0.532,223302,0.520,0.160,0.163,-12.633,0.040,129.560,0.516,45.487,9,0,199239,21618,
PJ Masks,0.083,0.720,40000,0.850,0.000,0.113,-3.939,0.094,95.519,0.405,65.000,7,1,199240,21619,
PK,0.297,0.770,223508,0.854,0.000,0.366,-6.181,0.348,91.991,0.742,0.000,7,1,199241,21620,
PK Farstad,0.022,0.645,224973,0.540,0.824,0.157,-9.753,0.028,91.992,0.301,0.000,0,1,199242,21621,
PKCZ(R),0.017,0.558,327507,0.847,0.000,0.369,-3.959,0.113,127.899,0.626,35.000,10,0,199243,21622,
PLVTINUM,0.055,0.607,196364,0.522,0.000,0.091,-10.028,0.070,109.961,0.265,63.000,5,0,199244,21623,
PMW Studio Musicians,0.070,0.640,187853,0.779,0.469,0.214,-6.406,0.039,118.124,0.924,6.250,10,1,199245,21624,
POLYPHON WITH BELLS,0.818,0.489,55867,0.285,0.829,0.075,-16.422,0.044,140.627,0.534,24.000,6,0,199246,21625,
POOLCLVB,0.010,0.704,218030,0.754,0.000,0.077,-6.528,0.093,119.980,0.259,0.000,11,0,199247,21626,
PRETTYMUCH,0.270,0.742,200414,0.612,0.000,0.199,-6.068,0.098,107.239,0.561,50.667,5,0,199248,21627,
PSK-13,0.303,0.520,257773,0.712,0.000,0.335,-7.246,0.355,149.486,0.557,0.000,2,1,199249,21628,
PSY,0.004,0.727,219493,0.937,0.000,0.091,-2.871,0.286,132.067,0.749,71.000,11,0,199250,21629,
PUBLIC,0.013,0.606,232907,0.799,0.000,0.150,-4.452,0.026,103.014,0.638,80.000,9,1,199251,21630,
PUNCH PUNCH,0.139,0.593,187486,0.859,0.543,0.120,-5.110,0.067,127.378,0.426,0.000,9,0,199252,21631,
PUP,0.350,0.599,254827,0.503,0.000,0.152,-6.997,0.025,73.966,0.577,20.000,5,1,199253,21632,
PXNDX,0.009,0.488,207787,0.897,0.000,0.311,-6.503,0.114,172.054,0.814,69.000,8,1,199254,21633,
Pabla Tevo,0.001,0.808,190080,0.422,0.812,0.517,-13.856,0.067,124.993,0.970,0.000,4,0,199255,21634,
Pablo Abraira,0.386,0.462,287687,0.555,0.000,0.054,-6.833,0.027,94.675,0.385,43.000,7,1,199256,21635,
Pablo Alborán,0.362,0.545,242757,0.562,0.000,0.232,-6.003,0.036,139.981,0.285,69.000,9,1,199257,21636,
Pablo Assante,0.838,0.292,185933,0.277,0.000,0.926,-19.472,0.151,149.910,0.198,1.000,0,0,199258,21637,
Pablo Cahn,0.013,0.795,444749,0.851,0.907,0.074,-11.481,0.046,122.990,0.480,0.000,6,1,199259,21638,
Pablo Casals,0.984,0.319,496124,0.150,0.808,0.140,-18.749,0.041,98.767,0.275,0.879,2,1,199260,21639,
Pablo Ceballos,0.002,0.631,495002,0.908,0.771,0.236,-8.238,0.072,127.997,0.311,0.000,11,0,199261,21640,
Pablo Cruise,0.075,0.668,246727,0.551,0.001,0.149,-14.332,0.037,122.264,0.822,31.250,9,1,199262,21641,
Pablo Del Cerro,0.970,0.593,151360,0.156,0.951,0.093,-14.546,0.043,126.195,0.219,0.000,2,0,199263,21642,
Pablo Flores,0.027,0.708,277036,0.914,0.000,0.273,-7.091,0.056,126.946,0.669,45.333,5,0,199264,21643,
Pablo Francisco,0.821,0.469,220267,0.682,0.000,0.807,-17.088,0.925,78.405,0.285,43.000,6,1,199265,21644,
Pablo Gad,0.004,0.818,202617,0.499,0.000,0.058,-8.756,0.076,121.143,0.653,31.000,1,1,199266,21645,
Pablo Milanés,0.593,0.484,277507,0.352,0.000,0.354,-11.205,0.086,108.021,0.256,41.571,7,1,199267,21646,
Pablo Montero,0.633,0.573,269667,0.574,0.000,0.089,-5.759,0.026,80.037,0.359,50.000,4,1,199268,21647,
Pablo Reyes,0.792,0.611,195800,0.650,0.430,0.101,-13.425,0.053,104.538,0.811,27.000,11,0,199269,21648,
Pablo Ruiz,0.727,0.766,191573,0.569,0.007,0.245,-14.400,0.064,132.448,0.915,51.667,5,1,199270,21649,
Pablo de Sarasate,0.892,0.373,292392,0.187,0.407,0.133,-19.096,0.064,103.649,0.344,6.905,9,0,199271,21650,
Pablove Black and The New Establishment,0.011,0.766,250544,0.464,0.890,0.091,-9.500,0.038,102.329,0.395,27.000,6,0,199272,21651,
Paces,0.162,0.572,281375,0.632,0.019,0.064,-7.576,0.115,200.057,0.419,0.000,11,0,199273,21652,
Pacewon,0.516,0.701,157426,0.660,0.008,0.410,-8.946,0.513,89.684,0.685,43.000,10,0,199274,21653,
Pacific Edge,0.000,0.685,226000,0.765,0.002,0.251,-6.112,0.029,126.278,0.861,0.000,8,0,199275,21654,
Pacific Gas & Electric,0.243,0.693,275514,0.558,0.002,0.184,-12.756,0.120,107.864,0.841,30.500,9,1,199276,21655,
Paco Aguilera,0.881,0.644,134874,0.442,0.001,0.251,-8.491,0.118,107.355,0.707,0.200,5,1,199277,21656,
Paco Barrón y sus Norteños Clan,0.444,0.655,303685,0.709,0.001,0.769,-7.414,0.100,97.609,0.864,42.800,2,1,199278,21657,
Paco DJ,0.046,0.764,377705,0.704,0.908,0.086,-14.054,0.076,122.075,0.100,0.000,2,0,199279,21658,
Paco Maroto,0.004,0.720,44281,0.917,0.851,0.148,-9.835,0.067,129.995,0.858,9.000,9,1,199280,21659,
Paco de Lucía,0.833,0.437,346567,0.526,0.789,0.305,-14.550,0.039,104.721,0.651,37.600,4,0,199281,21660,
Paddy Moloney,0.973,0.221,202427,0.099,0.008,0.175,-16.764,0.035,80.626,0.253,34.000,0,1,199282,21661,
Paddy Reilly,0.740,0.539,224359,0.317,0.001,0.142,-16.348,0.034,112.692,0.573,39.250,4,1,199283,21662,
Padma Banerjee,0.993,0.611,175752,0.175,0.001,0.229,-9.417,0.113,87.862,0.840,0.000,11,1,199284,21663,
Padmadevi,0.994,0.554,199336,0.150,0.439,0.252,-10.622,0.228,80.007,0.542,0.000,5,1,199285,21664,
Padmanabham,0.895,0.520,137947,0.864,0.708,0.756,-5.887,0.495,97.452,0.343,0.000,7,1,199286,21665,
Padmarani Chatterjee,0.986,0.445,206147,0.135,0.000,0.123,-11.274,0.042,140.168,0.226,0.000,3,1,199287,21666,
Padmini Kolhapure,0.791,0.573,368640,0.493,0.001,0.180,-10.553,0.035,102.576,0.674,41.000,5,1,199288,21667,
"Padu del Caribe, Netherlands Antilles Orchestra",0.950,0.583,190787,0.566,0.847,0.109,-15.002,0.048,124.095,0.932,0.000,0,1,199289,21668,
Pages,0.435,0.678,245219,0.417,0.005,0.102,-14.575,0.038,97.153,0.728,31.750,5,1,199290,21669,
Pahari Sanyal,0.994,0.575,189433,0.189,0.765,0.263,-14.123,0.101,76.147,0.581,0.000,6,1,199291,21670,
Pahola Marino,0.603,0.664,248504,0.442,0.006,0.167,-11.985,0.040,158.088,0.821,34.667,7,1,199292,21671,
Paige Morehead,0.839,0.553,130982,0.060,0.000,0.120,-22.686,0.046,151.404,0.533,32.667,7,1,199293,21672,
